Title,Year,Make,Model,URL,Transmission,Mileage,Price
2017 Perodua Myvi 1.5 Advance Hatchback (A) NEW CAR,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-hatchback-a-new-car/3991232,Automatic,0,"RM 56,578"
2017 Perodua Myvi 1.5 Advance Hatchback (A) NEW CAR,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-hatchback-a-new-car/3991237,Automatic,0,"RM 56,578"
2017 Perodua Myvi 1.5 Advance Hatchback (A) NEW CAR,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-hatchback-a-new-car/3991233,Automatic,0,"RM 56,578"
2015 Perodua Myvi 1.3 G (A),2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-3-g-a/3991121,Automatic,20000,"RM 37,800"
2011 Perodua Myvi 1.3 (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-a/3991101,Automatic,60000,"RM 30,800"
2011 Perodua Myvi 1.3 (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-a/3991100,Automatic,60000,"RM 30,800"
2011 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback-a-used-car/3990160,Automatic,62500,"RM 24,500"
Raya Offer - GST Included - True Year 2014 - Myvi 1.3 SE - Tiada Pusing - Terus Pergi,2014,Perodua,Myvi,https://www.carlist.my/used-cars/raya-offer-gst-included-true-year-2014-myvi-1-3-se-tiada-pusing-terus-pergi/3828630,Automatic,52500,"RM 29,800"
2011 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback-a-used-car/3990161,Automatic,62500,"RM 24,500"
2009 Perodua Myvi 1.3 EZi (A) New Facelift One Owner,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-a-new-facelift-one-owner/3989033,Automatic,102500,"RM 19,800"
2014 Perodua Myvi 1.5 SE Hatchback,2014,Perodua,Myvi,https://www.carlist.my/new-cars/2014-perodua-myvi-1-5-se-hatchback/3987833,Automatic,0,"RM 38,800"
2010 Perodua Myvi 1.3 SX Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sx-hatchback/3987838,Manual,70000,"RM 22,800"
2006 Perodua Myvi 1.3 EZ Hatchback (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-a/3814619,Automatic,100000,"RM 17,800"
2010 Perodua Myvi 1.3 SX Hatchback (m),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sx-hatchback-m/3987560,Manual,74000,"RM 22,800"
2009 Perodua Myvi 1.3 EZi Hatchback (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback-a/3987538,Automatic,86000,"RM 21,800"
2008 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ez-hatchback-well-maintained/3987415,Automatic,82500,"RM 22,800"
2006 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-well-maintained/3987410,Automatic,102500,"RM 19,800"
2008 Perodua Myvi 1.3 EZi Hatchback (A),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-a/3987558,Automatic,98000,"RM 26,800"
2010 Perodua Myvi 1.3 SXi Hatchback (M),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sxi-hatchback-m/3987562,Manual,74000,"RM 24,800"
2009 Perodua Myvi 1.3 EZi Hatchback (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback-a/3987536,Automatic,86000,"RM 23,800"
2011 Perodua Myvi 1.3 SE Hatchback -- BEST DEAL --,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback-best-deal/3987406,Automatic,52500,"RM 28,900"
2006 Perodua Myvi 1.3 EZi Hatchback -- WELL MAINTAINED --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback-well-maintained/3987413,Automatic,102500,"RM 20,800"
2006 Perodua Myvi 1.3 EZi Hatchback -- WELL MAINTAINED --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback-well-maintained/3987412,Automatic,102500,"RM 20,800"
2011 Perodua Myvi 1.3 SE Hatchback -- BEST DEAL --,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback-best-deal/3987405,Automatic,52500,"RM 28,900"
2013 Perodua Myvi 1.3 EZ Hatchback (A),2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ez-hatchback-a/3987537,Automatic,48000,"RM 31,800"
2008 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ez-hatchback-well-maintained/3987414,Automatic,82500,"RM 22,800"
2006 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-well-maintained/3987407,Automatic,102500,"RM 19,800"
2013 Perodua Myvi 1.5 (A) -- WELL MAINTAINED --,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-a-well-maintained/3986878,Automatic,48000,"RM 33,000"
2005 Perodua Myvi 1.3 (A) -- TIP TOP CONDITION --,2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-a-tip-top-condition/3986876,Automatic,136000,"RM 16,000"
2008 Perodua Myvi 1.3 EZi,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi/3987013,Automatic,62500,"RM 28,800"
2008 Perodua Myvi 1.3 EZi,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi/3987012,Automatic,62500,"RM 28,800"
2007 Perodua Myvi 1.3 SE Hatchback (A),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-se-hatchback-a/3986774,Automatic,90000,"RM 20,800"
2012 Perodua Myvi 1.5 SE Hatchback (A),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback-a/3986768,Automatic,50000,"RM 34,000"
2014 Perodua Myvi 1.3 SE Hatchback,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-hatchback/3986673,Automatic,36000,"RM 45,800"
2007 Perodua Myvi 1.3 SE Hatchback -- WELL MAINTAINED --,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-se-hatchback-well-maintained/3986295,Automatic,97500,"RM 24,900"
2006 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-well-maintained/3986287,Automatic,107500,"RM 18,900"
2007 Perodua Myvi 1.3 SE Hatchback -- WELL MAINTAINED --,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-se-hatchback-well-maintained/3986292,Automatic,97500,"RM 24,900"
2006 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-well-maintained/3986286,Automatic,107500,"RM 18,900"
2010 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ez-hatchback-well-maintained/3986290,Automatic,62500,"RM 26,900"
2009 Perodua Myvi 1.3 EZi Hatchback (a),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback-a/3986023,Automatic,80000,"RM 21,800"
2008 Perodua Myvi 1.3 EZ (A) -- TIP TOP CONDITION --,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ez-a-tip-top-condition/3985991,Automatic,143000,"RM 21,000"
2011 Perodua Myvi 1.3 SE Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback/3985805,Manual,62000,"RM 26,800"
2010 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ez-hatchback-well-maintained/3986288,Automatic,62500,"RM 26,900"
2009 Perodua Myvi 1.3 EZi Hatchback (a),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback-a/3986024,Automatic,80000,"RM 21,800"
2011 Perodua Myvi 1.3 Elegance (A) --  SEE TO BELIEVE --,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-elegance-a-see-to-believe/3985994,Automatic,100000,"RM 31,000"
2007 Perodua Myvi 1.3 EZi Hatchback -- WELL MAINTAINED --,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-well-maintained/3985341,Automatic,52500,"RM 25,800"
2007 Perodua Myvi 1.3 EZi Hatchback -- BEST DEAL --,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-best-deal/3985343,Automatic,52500,"RM 25,800"
2009 Perodua Myvi 1.3 SE Hatchback -- BEST DEAL --,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-best-deal/3985335,Automatic,82500,"RM 30,800"
2011 Perodua Myvi 1.3 EZi Hatchback -- BEST DEAL --,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback-best-deal/3984453,Automatic,62500,"RM 33,800"
2007 Perodua Myvi 1.3 EZ Hatchback (A) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-hatchback-a-used-car/3984109,Automatic,102500,"RM 20,800"
2007 Perodua Myvi 1.3 EZ Hatchback (A) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-hatchback-a-used-car/3984110,Automatic,102500,"RM 20,800"
2006 Perodua Myvi 1.3 (M),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-m/3984019,Manual,110000,"RM 15,800"
2007 Perodua Myvi 1.3 (M) SXi Full Spec,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-m-sxi-full-spec/3984030,Manual,122500,"RM 14,900"
2007 Perodua Myvi 1.3 (M),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-m/3984012,Manual,100000,"RM 17,800"
2007 Perodua Myvi 1.3 (M),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-m/3984014,Manual,100000,"RM 17,800"
2006 Perodua Myvi 1.3 (M),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-m/3984017,Manual,110000,"RM 15,800"
2006 Perodua Myvi 1.3 EZi Hatchback (a),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback-a/3983801,Automatic,100000,"RM 12,800"
2008 Perodua Myvi 1.3 EZi Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback/3983424,Automatic,92500,"RM 19,800"
2011 Perodua Myvi 1.3 EZi Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback/3983418,Automatic,62500,"RM 25,800"
2006 Perodua Myvi 1.3 EZi Hatchback (a),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback-a/3983800,Automatic,100000,"RM 12,800"
2012 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-ezi-hatchback-a-used-car/3983653,Automatic,52500,"RM 28,800"
2013 Perodua Myvi 1.5 SE Hatchback (A) USED CAR,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-hatchback-a-used-car/3983601,Automatic,42500,"RM 36,500"
2006 Perodua Myvi 989 Hatchback (M) USED CAR,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-989-hatchback-m-used-car/3983629,Manual,112500,"RM 13,300"
2014 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-hatchback-a-used-car/3983614,Automatic,32500,"RM 33,800"
2012 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-ezi-hatchback-a-used-car/3983655,Automatic,52500,"RM 28,800"
2014 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-hatchback-a-used-car/3983613,Automatic,32500,"RM 33,800"
2006 Perodua Myvi 989 Hatchback (M) USED CAR,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-989-hatchback-m-used-car/3983630,Manual,112500,"RM 13,300"
2013 Perodua Myvi 1.5 SE Hatchback (A) USED CAR,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-hatchback-a-used-car/3983599,Automatic,42500,"RM 36,500"
2010 Perodua Myvi 1.3 EZi Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback/3983416,Automatic,72500,"RM 23,800"
2007 Perodua Myvi 1.3 EZ Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-hatchback/3983427,Automatic,102500,"RM 18,800"
2010 Perodua Myvi 1.3 EZi Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback/3983422,Automatic,72500,"RM 22,800"
2007 Perodua Myvi 1.3 EZ Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-hatchback/3983425,Automatic,102500,"RM 18,800"
2010 Perodua Myvi 1.3 EZi Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback/3983419,Automatic,72500,"RM 22,800"
2010 Perodua Myvi 1.3 EZi Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback/3983414,Automatic,72500,"RM 23,800"
2006 Perodua Myvi 1.3 EZ Hatchback -- WELL MAINTAINED --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-well-maintained/3983404,Automatic,102500,"RM 16,800"
2006 Perodua Myvi 1.3 SX Hatchback,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-sx-hatchback/3983261,Manual,110000,"RM 16,800"
2005 Perodua Myvi 1.3 EZi Hatchback,2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-hatchback/3983251,Automatic,120000,"RM 18,600"
2006 Perodua Myvi 1.3 EZ Hatchback,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback/3983256,Automatic,110000,"RM 18,800"
2013 Perodua Myvi 1.3 EZ Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ez-hatchback/3983218,Automatic,40000,"RM 29,800"
2009 Perodua Myvi 1.3 EZi Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback/3983243,Automatic,80000,"RM 21,300"
2005 Perodua Myvi 1.3 EZi Hatchback,2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-hatchback/3983247,Automatic,12000,"RM 17,600"
2007 Perodua Myvi 1.3 EZ Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-hatchback/3983258,Automatic,100000,"RM 20,300"
2008 Perodua Myvi 1.3 EZi Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback/3983423,Automatic,92500,"RM 19,800"
2011 Perodua Myvi 1.3 EZi Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback/3983417,Automatic,62500,"RM 25,800"
2015 Perodua Myvi 1.3 G Hatchback -- BEST DEAL --,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-3-g-hatchback-best-deal/3983402,Automatic,12500,"RM 32,800"
2009 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-a-used-car/3983150,Automatic,82500,"RM 28,800"
2010 Perodua Myvi 1.3 SE Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-se-hatchback/3983204,Automatic,70000,"RM 25,300"
2011 Perodua Myvi 1.3 SE Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback/3983220,Automatic,60000,"RM 27,300"
2011 Perodua Myvi 1.3 SE Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback/3983238,Manual,60000,"RM 21,300"
2005 Perodua Myvi 1.3 EZi (A),2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-a/3670976,Automatic,120000,"RM 19,689"
2011 Perodua Myvi 1.3,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3/3982979,Automatic,52500,"RM 29,800"
2011 Perodua Myvi 1.3 SE Hatchback -- WELL MAINTAINED --,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback-well-maintained/3983081,Automatic,52500,"RM 22,500"
2007 Perodua Myvi 1.3,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3/3983023,Manual,72500,"RM 16,800"
2007 Perodua Myvi 1.3 EZ Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-hatchback/3983260,Automatic,100000,"RM 20,300"
2005 Perodua Myvi 1.3 EZi Hatchback,2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-hatchback/3983250,Automatic,12000,"RM 17,600"
2013 Perodua Myvi 1.3 EZ Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ez-hatchback/3983219,Automatic,40000,"RM 29,800"
2009 Perodua Myvi 1.3 EZi Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback/3983245,Automatic,80000,"RM 21,300"
2011 Perodua Myvi 1.3 SE Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback/3983241,Manual,60000,"RM 21,300"
2011 Perodua Myvi 1.3 SE Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback/3983222,Automatic,60000,"RM 27,300"
2010 Perodua Myvi 1.3 SE Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-se-hatchback/3983206,Automatic,70000,"RM 25,300"
2009 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-a-used-car/3983149,Automatic,82500,"RM 28,800"
2012 Perodua Myvi 1.5 SE Hatchback,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback/3983203,Automatic,50000,"RM 35,300"
2012 Perodua Myvi 1.5 SE Hatchback,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback/3983201,Automatic,50000,"RM 35,300"
2006 Perodua Myvi 1.3 SX Hatchback,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-sx-hatchback/3983262,Manual,110000,"RM 16,800"
2006 Perodua Myvi 1.3 EZ Hatchback,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback/3983257,Automatic,110000,"RM 18,800"
2005 Perodua Myvi 1.3 EZi Hatchback,2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-hatchback/3983252,Automatic,120000,"RM 18,600"
Perodua Myvi 1.5 SE DISCOUNT UP TO RM6XXX,2017,Perodua,Myvi,https://www.carlist.my/new-cars/perodua-myvi-1-5-se-discount-up-to-rm6xxx/3742050,Automatic,1,"RM 47,368"
2011 Perodua Myvi 1.3 SE Hatchback -- WELL MAINTAINED --,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback-well-maintained/3983082,Automatic,52500,"RM 22,500"
2006 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback-a-used-car/3982179,Automatic,112500,"RM 18,500"
2008 Perodua Myvi 1.3 SE Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-se-hatchback/3982736,Automatic,92500,"RM 19,900"
2010 Perodua Myvi 1.3 Limited Edition Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-limited-edition-hatchback/3982292,Automatic,72500,"RM 23,700"
2006 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback-a-used-car/3982180,Automatic,112500,"RM 18,500"
2010 Perodua Myvi 1.3 EZ Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ez-hatchback/3982745,Automatic,72500,"RM 22,900"
2011 Perodua Myvi 1.3 EZi Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback/3982285,Automatic,67500,"RM 27,700"
2008 Perodua Myvi 1.3 EZi Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback/3982387,Automatic,90000,"RM 20,800"
2008 Perodua Myvi 1.3 EZi Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback/3982386,Automatic,90000,"RM 20,800"
2017 Perodua Myvi 1.5 SE Hatchback -- NEW DEAL --,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback-new-deal/3982014,Automatic,0,"RM 53,368"
2017 Perodua Myvi 1.5 Advance Hatchback -- NEW DEAL --,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-hatchback-new-deal/3982016,Automatic,0,"RM 56,578"
2017 Perodua Myvi 1.5 SE Hatchback -- NEW DEAL --,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback-new-deal/3982015,Automatic,0,"RM 53,368"
2017 Perodua Myvi 1.5 Advance Hatchback -- NEW DEAL --,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-hatchback-new-deal/3982019,Automatic,0,"RM 56,578"
2006 Perodua Myvi 1.3 EZi AUTO B LIST CAN LOAN 0122816577,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-auto-b-list-can-loan-0122816577/3759295,Automatic,102500,"RM 17,888"
2008 Perodua Myvi 1.3 EZi Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback/3981796,Automatic,98000,"RM 20,800"
2011 Perodua Myvi 1.3 EZi Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback/3981795,Automatic,62000,"RM 24,800"
2007 Perodua Myvi 1.3 EZi Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback/3981794,Automatic,112000,"RM 19,500"
"2010 Perodua Myvi 1.3 EZi FULL Spec(AUTO)2010 Only 1 Careful LADY Owner, 70K mileage, TIPTOP, ACCIDENT-Free, DIRECT-Owner, NEGOTIABLE",2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-full-spec-auto-2010-only-1-careful-lady-owner-70k-mileage-tiptop-accident-free-direct-owner-negotiable/3981063,Automatic,72500,"RM 24,800"
2012 Perodua Myvi 1.5 SE Hatchback -- BEST DEAL --,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback-best-deal/3980860,Automatic,52500,"RM 34,800"
2009 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-a-used-car/3980334,Automatic,82500,"RM 27,800"
2007 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-a-used-car/3980372,Automatic,102500,"RM 23,800"
2009 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-a-used-car/3980338,Automatic,82500,"RM 27,800"
